CT,1983,1,118.84
CT,1983,2,121.09
CT,1983,3,122.56
CT,1983,4,126.25
CT,1984,1,131.22
CT,1984,2,134.56
CT,1984,3,140.28
CT,1984,4,141.81
CT,1985,1,148.46
CT,1985,2,155.54
CT,1985,3,160.07
CT,1985,4,168.78
CT,1986,1,174.52
CT,1986,2,185.43
CT,1986,3,199.37
CT,1986,4,212.68
CT,1987,1,224.89
CT,1987,2,237.38
CT,1987,3,249.99
CT,1987,4,257.62
CT,1988,1,263.45
CT,1988,2,267.58
CT,1988,3,265.83
CT,1988,4,266.16
CT,1989,1,261.65
CT,1989,2,261.67
CT,1989,3,262.33
CT,1989,4,261.36
CT,1990,1,257.5
CT,1990,2,249.67
CT,1990,3,247.06
CT,1990,4,240.39
CT,1991,1,239.96
CT,1991,2,236.56
CT,1991,3,233.87
CT,1991,4,236.13
CT,1992,1,237.12
CT,1992,2,232.51
CT,1992,3,233.31
CT,1992,4,233.11
CT,1993,1,229.5
CT,1993,2,230.11
CT,1993,3,230.1
CT,1993,4,230.7
CT,1994,1,228.75
CT,1994,2,223.59
CT,1994,3,220.7
CT,1994,4,217.91
CT,1995,1,216.68
CT,1995,2,219.49
CT,1995,3,224.8
CT,1995,4,225.05
CT,1996,1,228
CT,1996,2,225.12
CT,1996,3,221.89
CT,1996,4,223.25
CT,1997,1,224.56
CT,1997,2,225.64
CT,1997,3,228.2
CT,1997,4,230.46
CT,1998,1,235.99
CT,1998,2,236.09
CT,1998,3,239.57
CT,1998,4,242.67
CT,1999,1,245.94
CT,1999,2,248.96
CT,1999,3,253.66
CT,1999,4,256.87
CT,2000,1,261.66
CT,2000,2,268.67
CT,2000,3,274.52
CT,2000,4,278.33
CT,2001,1,285.16
CT,2001,2,291.25
CT,2001,3,298.43
CT,2001,4,303.64
CT,2002,1,310.16
CT,2002,2,319.04
CT,2002,3,327.71
CT,2002,4,334.59
CT,2003,1,338.82
CT,2003,2,344.41
CT,2003,3,352.6
CT,2003,4,365.49
CT,2004,1,371.89
CT,2004,2,383.97
CT,2004,3,403.47
CT,2004,4,411.23
CT,2005,1,421.68
CT,2005,2,435.93
CT,2005,3,447.93
CT,2005,4,456.95
CT,2006,1,462.95
CT,2006,2,465.22
CT,2006,3,465.77
CT,2006,4,468.31
CT,2007,1,471.43
CT,2007,2,467.78
CT,2007,3,463.98
CT,2007,4,463.24
CT,2008,1,462.71
CT,2008,2,451.9
CT,2008,3,437.93
CT,2008,4,434.29
CT,2009,1,437.75
CT,2009,2,423.45
CT,2009,3,412.82
CT,2009,4,411.45
CT,2010,1,406.57
CT,2010,2,402.12
CT,2010,3,406.68
CT,2010,4,407.32
CT,2011,1,396.83
CT,2011,2,389.59
CT,2011,3,390.69
CT,2011,4,393.79
CT,2012,1,387.27
CT,2012,2,383.3
CT,2012,3,384.31
CT,2012,4,385.61
CT,2013,1,383.76
CT,2013,2,382.06
CT,2013,3,381.64
CT,2013,4,378.53
CT,2014,1,377.41
CT,2014,2,380.46
CT,2014,3,383.02
CT,2014,4,382.84
CT,2015,1,387.53
CT,2015,2,388.67
CT,2015,3,386.46
CT,2015,4,386.14
CT,2016,1,386.2
CT,2016,2,388.29
CT,2016,3,391.45
CT,2016,4,392.14
CT,2017,1,386.33
CT,2017,2,392.04
CT,2017,3,394.34
CT,2017,4,394.39
CT,2018,1,392.62
CT,2018,2,395.8
CT,2018,3,399.5
CT,2018,4,397.83
CT,2019,1,399.57
CT,2019,2,406.14
CT,2019,3,410.61
CT,2019,4,412.99
CT,2020,1,414.57
CT,2020,2,418.86
CT,2020,3,427.95
CT,2020,4,439.86
CT,2021,1,450.93
CT,2021,2,473.94
CT,2021,3,500.47
DC,1975,1,46.32
DC,1975,2,47.57
DC,1975,3,46.93
DC,1975,4,54.38
DC,1976,1,52.7
DC,1976,2,52.47
DC,1976,3,58.49
DC,1976,4,57.23
DC,1977,1,59.15
DC,1977,2,63.59
DC,1977,3,66.52
DC,1977,4,71.85
DC,1978,1,67.84
DC,1978,2,77.42
DC,1978,3,81.17
DC,1978,4,80.25
DC,1979,1,88.84
DC,1979,2,88.21
DC,1979,3,91.17
DC,1979,4,98.2
DC,1980,1,100
DC,1980,2,96.19
DC,1980,3,98.47
DC,1980,4,101.13
DC,1981,1,91.29
DC,1981,2,105.54
DC,1981,3,97.06
DC,1981,4,102.79
DC,1982,1,76.05
DC,1982,2,102.38
DC,1982,3,83.79
DC,1982,4,101.35
DC,1983,1,94.47
DC,1983,2,96.98
DC,1983,3,101.93
DC,1983,4,100.41
DC,1984,1,101.79
DC,1984,2,103.8
DC,1984,3,106.1
DC,1984,4,108.03
DC,1985,1,107.28
DC,1985,2,110.76
DC,1985,3,112.19
DC,1985,4,114.05
DC,1986,1,113.88
DC,1986,2,119.44
DC,1986,3,122.82
DC,1986,4,127.81
DC,1987,1,132.81
DC,1987,2,135.54
DC,1987,3,140.1
DC,1987,4,146.24
DC,1988,1,154.37
DC,1988,2,161.85
DC,1988,3,165.03
DC,1988,4,170.15
DC,1989,1,179.77
DC,1989,2,181.1
DC,1989,3,183
DC,1989,4,186.86
DC,1990,1,192.2
DC,1990,2,192.06
DC,1990,3,187.49
DC,1990,4,187.97
DC,1991,1,190.11
DC,1991,2,191.41
DC,1991,3,189.53
DC,1991,4,193.09
DC,1992,1,195.97
DC,1992,2,196.01
DC,1992,3,195.33
DC,1992,4,194.17
DC,1993,1,192.97
DC,1993,2,193.6
DC,1993,3,194.26
DC,1993,4,194.83
DC,1994,1,196.07
DC,1994,2,188.52
DC,1994,3,189.18
DC,1994,4,181.79
DC,1995,1,184.92
DC,1995,2,183.85
DC,1995,3,188.69
DC,1995,4,191.82
DC,1996,1,194.42
DC,1996,2,190.27
DC,1996,3,187.99
DC,1996,4,189.29
DC,1997,1,189.6
DC,1997,2,191.01
DC,1997,3,189.53
DC,1997,4,189.48
DC,1998,1,197.16
DC,1998,2,198.16
DC,1998,3,199.78
DC,1998,4,205.79
DC,1999,1,207.79
DC,1999,2,212.13
DC,1999,3,218.34
DC,1999,4,224.77
DC,2000,1,234.64
DC,2000,2,242.97
DC,2000,3,250.77
DC,2000,4,255.64
DC,2001,1,266.21
DC,2001,2,278.48
DC,2001,3,289.89
DC,2001,4,298.82
DC,2002,1,308.31
DC,2002,2,319.46
DC,2002,3,334.29
DC,2002,4,344.23
DC,2003,1,351.93
DC,2003,2,358.8
DC,2003,3,370.15
DC,2003,4,389.45
DC,2004,1,404.96
DC,2004,2,424.95
DC,2004,3,454.54
DC,2004,4,478.87
DC,2005,1,500.67
DC,2005,2,530.04
DC,2005,3,561.46
DC,2005,4,589.66
DC,2006,1,598.72
DC,2006,2,606.78
DC,2006,3,612.69
DC,2006,4,622.71
DC,2007,1,628.38
DC,2007,2,627.78
DC,2007,3,629.39
DC,2007,4,622
DC,2008,1,609.74
DC,2008,2,594.1
DC,2008,3,580.03
DC,2008,4,573.75
DC,2009,1,575.98
DC,2009,2,558.72
DC,2009,3,553.61
DC,2009,4,561.05
DC,2010,1,555.25
DC,2010,2,557.37
DC,2010,3,566.22
DC,2010,4,565.58
DC,2011,1,558.04
DC,2011,2,566.24
DC,2011,3,568.34
DC,2011,4,575.05
DC,2012,1,578.72
DC,2012,2,582.52
DC,2012,3,592.05
DC,2012,4,603.43
DC,2013,1,613.26
DC,2013,2,631.6
DC,2013,3,652.82
DC,2013,4,655.07
DC,2014,1,670.02
DC,2014,2,685.49
DC,2014,3,693.21
DC,2014,4,708.5
DC,2015,1,715
DC,2015,2,726.33
DC,2015,3,743.81
DC,2015,4,758.76
DC,2016,1,764.03
DC,2016,2,781.14
DC,2016,3,786.67
DC,2016,4,800.62
DC,2017,1,797.82
DC,2017,2,817.62
DC,2017,3,829.05
DC,2017,4,834.3
DC,2018,1,846.32
DC,2018,2,858.1
DC,2018,3,862.43
DC,2018,4,874.21
DC,2019,1,879.77
DC,2019,2,885.74
DC,2019,3,899.6
DC,2019,4,906.27
DC,2020,1,911.9
DC,2020,2,914.5
DC,2020,3,926.54
DC,2020,4,946.23
DC,2021,1,954.49
DC,2021,2,995.68
DC,2021,3,1016.68
DE,1975,1,77.49
DE,1975,2,89.77
DE,1975,3,116.16
DE,1975,4,72.38
DE,1976,1,80.14
DE,1976,2,84.94
DE,1976,3,80.71
DE,1976,4,87.26
DE,1977,1,89.69
DE,1977,2,78.14
DE,1977,3,81.69
DE,1977,4,83.05
DE,1978,1,87.81
DE,1978,2,90.42
DE,1978,3,85.53
DE,1978,4,83.35
DE,1979,1,86.25
DE,1979,2,87.54
DE,1979,3,95.22
DE,1979,4,96.49
DE,1980,1,100
DE,1980,2,107.58
DE,1980,3,110.22
DE,1980,4,106.96
DE,1981,1,109.48
DE,1981,2,104.19
DE,1981,3,116.45
DE,1981,4,107.78
DE,1982,1,102.74
DE,1982,2,113.57
DE,1982,3,113.65
DE,1982,4,116.06
DE,1983,1,116.94
DE,1983,2,119.38
DE,1983,3,122.7
DE,1983,4,128.22
DE,1984,1,125.55
DE,1984,2,129.05
DE,1984,3,132.24
DE,1984,4,134.12
DE,1985,1,137.08
DE,1985,2,141.06
DE,1985,3,143.7
DE,1985,4,146.14
DE,1986,1,151.55
DE,1986,2,154.94
DE,1986,3,159.74
DE,1986,4,165.22
DE,1987,1,171.65
DE,1987,2,175.78
DE,1987,3,183.2
DE,1987,4,188.01
DE,1988,1,190.62
DE,1988,2,196.19
DE,1988,3,201.78
DE,1988,4,206.92
DE,1989,1,210.16
DE,1989,2,217
DE,1989,3,222.2
DE,1989,4,223.87
DE,1990,1,227.05
DE,1990,2,226.18
DE,1990,3,224.44
DE,1990,4,224.48
DE,1991,1,227.9
DE,1991,2,228.54
DE,1991,3,228.61
DE,1991,4,231.71
DE,1992,1,231.86
DE,1992,2,230.26
DE,1992,3,231.39
DE,1992,4,233.42
DE,1993,1,232.15
DE,1993,2,233.02
DE,1993,3,232.54
DE,1993,4,233.3
DE,1994,1,232.36
DE,1994,2,229.72
DE,1994,3,227.41
DE,1994,4,226.33
DE,1995,1,227
DE,1995,2,227.99
DE,1995,3,231.78
DE,1995,4,231.56
DE,1996,1,234.39
DE,1996,2,231.87
DE,1996,3,232.91
DE,1996,4,234.9
DE,1997,1,234.8
DE,1997,2,235.17
DE,1997,3,237.27
DE,1997,4,238.94
DE,1998,1,242.93
DE,1998,2,243.65
DE,1998,3,244.81
DE,1998,4,246.2
DE,1999,1,250.14
DE,1999,2,251.96
DE,1999,3,256.02
DE,1999,4,257.39
DE,2000,1,261.48
DE,2000,2,266.05
DE,2000,3,271.23
DE,2000,4,274.74
DE,2001,1,280.63
DE,2001,2,285.35
DE,2001,3,290.96
DE,2001,4,295.01
DE,2002,1,300.03
DE,2002,2,307.87
DE,2002,3,315.66
DE,2002,4,320.78
DE,2003,1,325.44
DE,2003,2,332.37
DE,2003,3,340.02
DE,2003,4,352.9
DE,2004,1,364.06
DE,2004,2,372.04
DE,2004,3,394.36
DE,2004,4,406.47
DE,2005,1,417.95
DE,2005,2,435.55
DE,2005,3,455.02
DE,2005,4,464.65
DE,2006,1,474
DE,2006,2,483.07
DE,2006,3,487.73
DE,2006,4,496.64
DE,2007,1,497
DE,2007,2,500.65
DE,2007,3,495.63
DE,2007,4,496.2
DE,2008,1,492.95
DE,2008,2,486.15
DE,2008,3,475.01
DE,2008,4,469.52
DE,2009,1,471.97
DE,2009,2,457.94
DE,2009,3,446.93
DE,2009,4,443.09
DE,2010,1,440.07
DE,2010,2,435.42
DE,2010,3,435.16
DE,2010,4,431.86
DE,2011,1,421.02
DE,2011,2,409.14
DE,2011,3,405.22
DE,2011,4,410.18
DE,2012,1,407.07
DE,2012,2,398.52
DE,2012,3,401.59
DE,2012,4,404.25
DE,2013,1,404.38
DE,2013,2,404.83
DE,2013,3,406.35
DE,2013,4,409.68
DE,2014,1,408.24
DE,2014,2,411.86
DE,2014,3,417.15
DE,2014,4,415.86
DE,2015,1,422.4
DE,2015,2,421.7
DE,2015,3,424.81
DE,2015,4,426.54
DE,2016,1,427.75
DE,2016,2,431.63
DE,2016,3,436.58
DE,2016,4,439.39
DE,2017,1,438.66
DE,2017,2,440.96
DE,2017,3,441.92
DE,2017,4,445.64
DE,2018,1,452.55
DE,2018,2,455.81
DE,2018,3,457.81
DE,2018,4,461.02
DE,2019,1,464.63
DE,2019,2,471.91
DE,2019,3,477.38
DE,2019,4,480.39
DE,2020,1,486.36
DE,2020,2,490.72
DE,2020,3,500.67
DE,2020,4,508.68
DE,2021,1,523.5
DE,2021,2,544.86
DE,2021,3,572.93
FL,1975,1,65.87
FL,1975,2,83.05
FL,1975,3,66.71
FL,1975,4,68.08
FL,1976,1,67.85
FL,1976,2,75.98
FL,1976,3,69.27
FL,1976,4,70.62
FL,1977,1,71.11
FL,1977,2,79.07
FL,1977,3,72.4
FL,1977,4,74.79
FL,1978,1,78.48
FL,1978,2,83.42
FL,1978,3,83.02
FL,1978,4,84.66
FL,1979,1,89.8
FL,1979,2,92.34
FL,1979,3,93.7
FL,1979,4,98.09
FL,1980,1,100
FL,1980,2,99.68
FL,1980,3,105.8
FL,1980,4,108.69
FL,1981,1,110.39
FL,1981,2,112.34
FL,1981,3,108.13
FL,1981,4,104.78
FL,1982,1,113.25
FL,1982,2,114.78
FL,1982,3,105.12
FL,1982,4,113.01
FL,1983,1,121.44
FL,1983,2,123.73
FL,1983,3,124.23
FL,1983,4,124.58
FL,1984,1,125.65
FL,1984,2,126.75
FL,1984,3,127.96
FL,1984,4,126.33
FL,1985,1,127.75
FL,1985,2,128.22
FL,1985,3,128.03
FL,1985,4,129.76
FL,1986,1,131.22
FL,1986,2,134.66
FL,1986,3,135.55
FL,1986,4,135.74
FL,1987,1,136.42
FL,1987,2,138.55
FL,1987,3,138.76
FL,1987,4,139.79
FL,1988,1,141.24
FL,1988,2,144.18
FL,1988,3,145.31
FL,1988,4,146.5
FL,1989,1,147.64
FL,1989,2,148.62
FL,1989,3,151.11
FL,1989,4,152.26
FL,1990,1,152.96
FL,1990,2,152.44
FL,1990,3,153.37
FL,1990,4,152.79
FL,1991,1,154.54
FL,1991,2,154.97
FL,1991,3,154.76
FL,1991,4,157.42
FL,1992,1,159.31
FL,1992,2,157.87
FL,1992,3,160.53
FL,1992,4,160.63
FL,1993,1,160.86
FL,1993,2,162.57
FL,1993,3,163.89
FL,1993,4,165.5
FL,1994,1,165.3
FL,1994,2,164.19
FL,1994,3,164.45
FL,1994,4,164.41
FL,1995,1,164.97
FL,1995,2,167.24
FL,1995,3,170.38
FL,1995,4,171.73
FL,1996,1,173.56
FL,1996,2,172.52
FL,1996,3,173.03
FL,1996,4,173.98
FL,1997,1,175.96
FL,1997,2,175.88
FL,1997,3,178.23
FL,1997,4,181.29
FL,1998,1,184.79
FL,1998,2,184.61
FL,1998,3,186.97
FL,1998,4,189.7
FL,1999,1,190.82
FL,1999,2,192.28
FL,1999,3,194.58
FL,1999,4,196.96
FL,2000,1,200.84
FL,2000,2,204.42
FL,2000,3,208.7
FL,2000,4,213.09
FL,2001,1,219.23
FL,2001,2,224.76
FL,2001,3,229.92
FL,2001,4,235.47
FL,2002,1,240.17
FL,2002,2,247.48
FL,2002,3,254.48
FL,2002,4,260.23
FL,2003,1,265.79
FL,2003,2,272.22
FL,2003,3,278.75
FL,2003,4,291.74
FL,2004,1,300.6
FL,2004,2,314.73
FL,2004,3,334.44
FL,2004,4,349.7
FL,2005,1,368.43
FL,2005,2,395.88
FL,2005,3,423.4
FL,2005,4,445.76
FL,2006,1,463.08
FL,2006,2,472.99
FL,2006,3,476.39
FL,2006,4,479.73
FL,2007,1,476.71
FL,2007,2,470.47
FL,2007,3,453.67
FL,2007,4,442.25
FL,2008,1,424.55
FL,2008,2,395.31
FL,2008,3,363.22
FL,2008,4,344.73
FL,2009,1,350.58
FL,2009,2,332.49
FL,2009,3,313.36
FL,2009,4,305.54
FL,2010,1,299.65
FL,2010,2,291.4
FL,2010,3,294.85
FL,2010,4,289.47
FL,2011,1,275.72
FL,2011,2,267.35
FL,2011,3,270.24
FL,2011,4,272.52
FL,2012,1,267.14
FL,2012,2,265.16
FL,2012,3,271.57
FL,2012,4,275.21
FL,2013,1,279.06
FL,2013,2,288.36
FL,2013,3,295.79
FL,2013,4,303.41
FL,2014,1,308.02
FL,2014,2,316.12
FL,2014,3,323.02
FL,2014,4,328.82
FL,2015,1,336.22
FL,2015,2,344.46
FL,2015,3,352.98
FL,2015,4,360.11
FL,2016,1,366.57
FL,2016,2,375.97
FL,2016,3,386.41
FL,2016,4,392.83
FL,2017,1,400.24
FL,2017,2,410.02
FL,2017,3,417.14
FL,2017,4,425.4
FL,2018,1,433.78
FL,2018,2,441.98
FL,2018,3,449.17
FL,2018,4,452.62
FL,2019,1,459.82
FL,2019,2,465.59
FL,2019,3,473.34
FL,2019,4,479.25
FL,2020,1,486.34
FL,2020,2,493.08
FL,2020,3,501.71
FL,2020,4,514.58
FL,2021,1,530.18
FL,2021,2,563.44
FL,2021,3,606.25
GA,1975,1,73.98
GA,1975,2,71.91
GA,1975,3,74.34
GA,1975,4,73.95
GA,1976,1,71.23
GA,1976,2,73.02
GA,1976,3,78.96
GA,1976,4,78.52
GA,1977,1,76.7
GA,1977,2,76.25
GA,1977,3,78.74
GA,1977,4,78.57
GA,1978,1,84.1
GA,1978,2,81.73
GA,1978,3,85.38
GA,1978,4,86.45
GA,1979,1,87.86
GA,1979,2,91.04
GA,1979,3,92.2
GA,1979,4,95.79
GA,1980,1,100
GA,1980,2,100.55
GA,1980,3,102.2
GA,1980,4,102.8
GA,1981,1,107.3
GA,1981,2,107.95
GA,1981,3,108.67
GA,1981,4,112.75
GA,1982,1,113.55
GA,1982,2,115.5
GA,1982,3,114.35
GA,1982,4,116.52
GA,1983,1,117.73
GA,1983,2,118.5
GA,1983,3,121.11
GA,1983,4,120.84
GA,1984,1,124.32
GA,1984,2,126.66
GA,1984,3,124.54
GA,1984,4,129.28
GA,1985,1,131.75
GA,1985,2,128.92
GA,1985,3,135.17
GA,1985,4,137.83
GA,1986,1,140.13
GA,1986,2,141.98
GA,1986,3,143.7
GA,1986,4,146.08
GA,1987,1,148.47
GA,1987,2,150.18
GA,1987,3,151.83
GA,1987,4,152.58
GA,1988,1,154.77
GA,1988,2,156.58
GA,1988,3,156.88
GA,1988,4,156.77
GA,1989,1,157.86
GA,1989,2,158.29
GA,1989,3,160.34
GA,1989,4,161.47
GA,1990,1,160.93
GA,1990,2,159.51
GA,1990,3,160.58
GA,1990,4,159.42
GA,1991,1,161.2
GA,1991,2,161.73
GA,1991,3,161.3
GA,1991,4,163.05
GA,1992,1,164.12
GA,1992,2,164.39
GA,1992,3,167.67
GA,1992,4,167.96
GA,1993,1,168.32
GA,1993,2,170.19
GA,1993,3,171.36
GA,1993,4,172.65
GA,1994,1,173.2
GA,1994,2,174.23
GA,1994,3,174.9
GA,1994,4,175.6
GA,1995,1,176.53
GA,1995,2,179.88
GA,1995,3,182.28
GA,1995,4,185.1
GA,1996,1,187.29
GA,1996,2,188.19
GA,1996,3,189.85
GA,1996,4,191.4
GA,1997,1,193.54
GA,1997,2,195.77
GA,1997,3,199.02
GA,1997,4,201.9
GA,1998,1,205.46
GA,1998,2,207.31
GA,1998,3,211.13
GA,1998,4,214.26
GA,1999,1,217.16
GA,1999,2,220.43
GA,1999,3,224.34
GA,1999,4,226.93
GA,2000,1,229.94
GA,2000,2,233.67
GA,2000,3,237.5
GA,2000,4,241.36
GA,2001,1,248.14
GA,2001,2,251.18
GA,2001,3,254.41
GA,2001,4,257.71
GA,2002,1,259.92
GA,2002,2,261.87
GA,2002,3,266.17
GA,2002,4,269.24
GA,2003,1,271.32
GA,2003,2,273.14
GA,2003,3,274.83
GA,2003,4,278.4
GA,2004,1,282.22
GA,2004,2,284.11
GA,2004,3,288.01
GA,2004,4,292.58
GA,2005,1,296.43
GA,2005,2,300.3
GA,2005,3,305.32
GA,2005,4,309.31
GA,2006,1,312.55
GA,2006,2,314.42
GA,2006,3,316.94
GA,2006,4,322.86
GA,2007,1,325.5
GA,2007,2,326.55
GA,2007,3,324.51
GA,2007,4,326.67
GA,2008,1,327.01
GA,2008,2,322.01
GA,2008,3,313.22
GA,2008,4,311.88
GA,2009,1,318.66
GA,2009,2,308.9
GA,2009,3,296.28
GA,2009,4,291.97
GA,2010,1,286.42
GA,2010,2,280.26
GA,2010,3,283.04
GA,2010,4,279.2
GA,2011,1,268.96
GA,2011,2,257.44
GA,2011,3,258.99
GA,2011,4,258.42
GA,2012,1,251.79
GA,2012,2,247.45
GA,2012,3,250.49
GA,2012,4,253.49
GA,2013,1,253.82
GA,2013,2,259.8
GA,2013,3,263.42
GA,2013,4,266.71
GA,2014,1,270.81
GA,2014,2,277.14
GA,2014,3,282.33
GA,2014,4,284.47
GA,2015,1,288.57
GA,2015,2,295.45
GA,2015,3,299.46
GA,2015,4,301.8
GA,2016,1,304.85
GA,2016,2,313.13
GA,2016,3,318.88
GA,2016,4,321.49
GA,2017,1,324.03
GA,2017,2,332.4
GA,2017,3,337.84
GA,2017,4,341.09
GA,2018,1,349.23
GA,2018,2,357.36
GA,2018,3,362.95
GA,2018,4,364.96
GA,2019,1,370.48
GA,2019,2,377.89
GA,2019,3,383.12
GA,2019,4,386.98
GA,2020,1,392.77
GA,2020,2,396.94
GA,2020,3,404.85
GA,2020,4,413.12
GA,2021,1,424.43
GA,2021,2,448.1
GA,2021,3,475.56
HI,1975,1,57
HI,1975,2,53.73
HI,1975,3,55.62
HI,1975,4,55.97
HI,1976,1,53.82
HI,1976,2,56.94
HI,1976,3,54.81
HI,1976,4,56.45
HI,1977,1,56.38
HI,1977,2,59.09
HI,1977,3,61.07
HI,1977,4,62.73
HI,1978,1,65.9
HI,1978,2,65.31
HI,1978,3,66.93
HI,1978,4,74.71
HI,1979,1,73.96
HI,1979,2,81.74
HI,1979,3,89.55
HI,1979,4,92.77
HI,1980,1,100
HI,1980,2,101.72
HI,1980,3,101.47
HI,1980,4,107.79
HI,1981,1,102.23
HI,1981,2,98.1
HI,1981,3,86.29
HI,1981,4,49.41
HI,1982,1,112.93
HI,1982,2,104.15
HI,1982,3,100.4
HI,1982,4,85.25
HI,1983,1,102.34
HI,1983,2,106.34
HI,1983,3,112.37
HI,1983,4,106.28
HI,1984,1,108.48
HI,1984,2,113.55
HI,1984,3,109.92
HI,1984,4,109.19
HI,1985,1,114.75
HI,1985,2,113.05
HI,1985,3,116.99
HI,1985,4,118
HI,1986,1,119.88
HI,1986,2,120.17
HI,1986,3,121.09
HI,1986,4,123.96
HI,1987,1,128.03
HI,1987,2,131
HI,1987,3,133.12
HI,1987,4,136.09
HI,1988,1,144.33
HI,1988,2,151.63
HI,1988,3,155.8
HI,1988,4,166.79
HI,1989,1,178.81
HI,1989,2,183.99
HI,1989,3,196.74
HI,1989,4,203.07
HI,1990,1,218.1
HI,1990,2,231.54
HI,1990,3,242.43
HI,1990,4,251.79
HI,1991,1,257.55
HI,1991,2,260.14
HI,1991,3,260.26
HI,1991,4,263.98
HI,1992,1,263.37
HI,1992,2,262.85
HI,1992,3,264.58
HI,1992,4,265.46
HI,1993,1,264.87
HI,1993,2,266.14
HI,1993,3,265.11
HI,1993,4,266.53
HI,1994,1,267.31
HI,1994,2,264.05
HI,1994,3,265.33
HI,1994,4,258.81
HI,1995,1,257.63
HI,1995,2,261.14
HI,1995,3,261.62
HI,1995,4,262.69
HI,1996,1,257.26
HI,1996,2,251.72
HI,1996,3,242.9
HI,1996,4,239.67
HI,1997,1,236.92
HI,1997,2,230.48
HI,1997,3,230.69
HI,1997,4,229.5
HI,1998,1,231.47
HI,1998,2,230.92
HI,1998,3,232.05
HI,1998,4,231.12
HI,1999,1,229.98
HI,1999,2,228.63
HI,1999,3,224.52
HI,1999,4,224.62
HI,2000,1,230.87
HI,2000,2,230.57
HI,2000,3,233.57
HI,2000,4,239.16
HI,2001,1,246.9
HI,2001,2,250.65
HI,2001,3,254.94
HI,2001,4,258.79
HI,2002,1,262.9
HI,2002,2,268.68
HI,2002,3,277.01
HI,2002,4,280.61
HI,2003,1,288.61
HI,2003,2,295.59
HI,2003,3,304.04
HI,2003,4,321.28
HI,2004,1,336.3
HI,2004,2,355.58
HI,2004,3,389.7
HI,2004,4,403.7
HI,2005,1,423.01
HI,2005,2,447.81
HI,2005,3,475.86
HI,2005,4,502.39
HI,2006,1,520.87
HI,2006,2,525.36
HI,2006,3,535.15
HI,2006,4,533.34
HI,2007,1,540.47
HI,2007,2,541.36
HI,2007,3,538.71
HI,2007,4,536.5
HI,2008,1,531.4
HI,2008,2,520.41
HI,2008,3,505.2
HI,2008,4,496.04
HI,2009,1,493.01
HI,2009,2,472.33
HI,2009,3,458.87
HI,2009,4,452.3
HI,2010,1,451.88
HI,2010,2,448.82
HI,2010,3,451.63
HI,2010,4,451.83
HI,2011,1,442.43
HI,2011,2,442.98
HI,2011,3,446.06
HI,2011,4,445.88
HI,2012,1,447.65
HI,2012,2,444.5
HI,2012,3,452.62
HI,2012,4,456.9
HI,2013,1,460.28
HI,2013,2,470.13
HI,2013,3,479.17
HI,2013,4,490.12
HI,2014,1,494.03
HI,2014,2,501.47
HI,2014,3,511.44
HI,2014,4,518.35
HI,2015,1,530.5
HI,2015,2,533.93
HI,2015,3,542.29
HI,2015,4,548.8
HI,2016,1,563.26
HI,2016,2,566.44
HI,2016,3,577.39
HI,2016,4,582.52
HI,2017,1,584.08
HI,2017,2,591.88
HI,2017,3,601
HI,2017,4,603.67
HI,2018,1,610.63
HI,2018,2,616.39
HI,2018,3,621.45
HI,2018,4,624.3
HI,2019,1,631.58
HI,2019,2,634.16
HI,2019,3,639.94
HI,2019,4,645.54
HI,2020,1,645.27
HI,2020,2,653.56
HI,2020,3,646.43
HI,2020,4,658.4
HI,2021,1,666.65
HI,2021,2,697.05
HI,2021,3,724.19
IA,1975,1,58.94
IA,1975,2,63.37
IA,1975,3,64.27
IA,1975,4,65.81
IA,1976,1,67.79
IA,1976,2,70.38
IA,1976,3,74.19
IA,1976,4,71.32
IA,1977,1,76.15
IA,1977,2,78.33
IA,1977,3,80.12
IA,1977,4,83.72
IA,1978,1,85.89
IA,1978,2,90.28
IA,1978,3,91.31
IA,1978,4,95.5
IA,1979,1,96.14
IA,1979,2,99.64
IA,1979,3,102.72
IA,1979,4,101.7
IA,1980,1,100
IA,1980,2,100.95
IA,1980,3,102.02
IA,1980,4,97.61
IA,1981,1,94.96
IA,1981,2,93.63
IA,1981,3,87.34
IA,1981,4,102.78
IA,1982,1,96.01
IA,1982,2,97.12
IA,1982,3,86.05
IA,1982,4,94.68
IA,1983,1,98.28
IA,1983,2,99.19
IA,1983,3,98.8
IA,1983,4,98.51
IA,1984,1,98.74
IA,1984,2,100.73
IA,1984,3,99.45
IA,1984,4,101.08
IA,1985,1,101.69
IA,1985,2,101.61
IA,1985,3,103.18
IA,1985,4,102.31
IA,1986,1,103.47
IA,1986,2,103.96
IA,1986,3,104.42
IA,1986,4,104.07
IA,1987,1,105.55
IA,1987,2,105.58
IA,1987,3,105.65
IA,1987,4,102.47
IA,1988,1,104.68
IA,1988,2,106.37
IA,1988,3,108.47
IA,1988,4,107.98
IA,1989,1,110.12
IA,1989,2,111.19
IA,1989,3,113.28
IA,1989,4,114.23
IA,1990,1,115.8
IA,1990,2,117.26
IA,1990,3,118.84
IA,1990,4,119.8
IA,1991,1,121.4
IA,1991,2,122.72
IA,1991,3,123.84
IA,1991,4,125.7
IA,1992,1,126.09
IA,1992,2,128.15
IA,1992,3,129.83
IA,1992,4,130.97
IA,1993,1,132.15
IA,1993,2,134.08
IA,1993,3,136.77
IA,1993,4,138.33
IA,1994,1,140.9
IA,1994,2,144.54
IA,1994,3,147.26
